flightnum,diverted_date,origin,dest
2676,3/8/2008,OMA,ATW
2676,1/7/2007,BNA,CLT
2676,12/5/2006,CLE,SDF
2676,9/28/2008,CLT,EWR
2676,11/23/2005,GEG,BOI
2676,11/22/2005,GEG,BOI
2676,12/20/2005,GEG,BOI
2676,1/21/2005,BOI,RNO
2676,4/2/2005,RIC,CLE
2676,1/17/2005,BOI,RNO
2676,1/19/2005,BOI,RNO
2676,11/3/2004,BOI,RNO
2676,12/30/2004,BOI,RNO
2676,11/7/2004,GEG,BOI
2676,12/16/2004,GEG,BOI
2676,12/31/2007,EWR,TYS
2676,1/11/2004,GEG,BOI
2676,3/25/2004,BOI,RNO
2677,10/20/2008,MKE,OMA
2677,5/27/2008,SLC,IAH
2677,6/27/2008,MKE,OMA
2677,6/26/2008,SLC,IAH
2677,7/19/2007,CLT,STL
2677,6/16/2007,DCA,IAH
2678,12/16/2008,MCO,MDW
2678,10/10/2006,MEM,IAH
2678,2/1/2007,CLT,IAH
2678,6/8/2008,OMA,MKE
2678,1/17/2008,CLT,BWI
2679,6/28/2004,CHS,IAH
2679,7/25/2004,CHS,IAH
2679,12/26/2008,EWR,CLT
2679,12/17/2008,PIT,LAS
2679,11/24/2008,CLT,SAT
2679,7/9/2008,EWR,CLT
268,8/8/2008,LAX,DEN
268,9/22/2008,SEA,JFK
268,7/27/2008,SEA,JFK
268,6/14/2004,MDW,BHM
268,7/7/2004,EWR,LAS
268,9/14/2004,EWR,LAS
268,6/26/2004,OAK,DEN
268,6/4/2004,MSY,HOU
268,7/2/2004,OAK,DEN
268,7/1/2004,DEN,PHL
268,9/13/2004,SMF,ORD
268,8/24/2004,BHM,MSY
268,8/25/2004,BHM,MSY
268,9/15/2004,BHM,MSY
268,9/15/2006,DEN,SNA
268,8/22/2007,DEN,ORD
268,7/15/2007,MDW,HOU
268,5/21/2007,EWR,LAS
268,7/11/2007,SEA,JFK
268,11/12/2006,SEA,JFK
268,11/15/2006,SEA,JFK
268,4/12/2008,SEA,JFK
268,2/24/2008,PHX,DTW
268,2/13/2008,EWR,LAS
268,5/30/2004,MDW,BHM
268,1/17/2004,MDW,BHM
268,5/14/2007,LAX,DEN
268,4/25/2007,DEN,BIL
268,3/15/2007,PHX,DTW
268,2/23/2007,PHX,DTW
268,9/27/2007,SEA,JFK
268,10/30/2007,ATL,BOS
268,11/26/2007,SEA,JFK
268,10/11/2007,SEA,JFK
268,5/19/2006,SEA,JFK
268,1/22/2005,SJU,PHL
268,4/2/2005,PHX,CLE
2680,6/11/2007,CLT,EWR
2680,7/19/2007,RDU,MDW
2680,3/6/2006,MDW,SMF
2680,4/30/2006,RDU,MDW
2680,1/1/2007,MDW,SMF
2680,12/3/2005,IAH,TUS
2681,8/26/2006,OMA,IAH
2681,10/18/2006,OMA,IAH
2681,7/4/2006,OMA,IAH
2681,6/22/2008,CLE,CLT
2681,8/2/2004,IAH,PIT
2681,7/12/2004,IAH,PIT
2681,12/9/2006,PWM,CLT
